------------------------------------------------------------------------------------------,,,,,,
1996-07-08, 16:55,35254.7,1996.518,6,0,360.58
1996-08-05, 17:46,35282.74,1996.595,6,0,358.47
1996-08-21, 15:46,35298.66,1996.638,6,0,356.8
1996-09-04, 16:19,35312.68,1996.677,6,0,356.25
1996-09-05, 13:25,35313.56,1996.679,4,0,356.45
1996-09-12, 14:15,35320.59,1996.698,6,0,357.1
1996-09-13, 14:02,35321.58,1996.701,6,0,355.81
1996-09-26, 18:16,35334.76,1996.737,6,0,359.55
1996-10-19, 14:20,35357.6,1996.799,11,0,360.82
1996-10-25, 18:04,35363.75,1996.816,6,0,361.38
1996-10-31, 16:57,35369.71,1996.833,5,0,361.61
1996-11-15, 15:03,35384.63,1996.873,6,0,363.61
1996-11-22, 10:34,35391.44,1996.892,6,0,362.73
1996-11-27, 14:04,35396.59,1996.906,6,0,364.1
1997-01-03, 14:12,35433.59,1997.007,9,0,364.46
1997-01-07, 16:15,35437.68,1997.018,5,0,365.93
1997-01-13, 15:14,35443.63,1997.035,6,0,365.96
1997-01-21, 16:26,35451.68,1997.057,5,0,365.43
1997-02-17, 16:30,35478.69,1997.131,6,0,365.9
1997-02-27, 14:48,35488.62,1997.158,6,0,367.14
1997-03-12, 15:00,35501.62,1997.193,6,0,367
1997-03-27, 11:29,35516.48,1997.234,6,0,366.69
1997-03-31, 15:52,35520.66,1997.246,21,0,367.82
1997-04-04, 16:41,35524.7,1997.257,5,0,367.31
1997-04-09, 17:39,35529.74,1997.271,10,0,368.82
1997-04-11, 13:47,35531.57,1997.276,11,0,367.83
1997-04-22, 16:26,35542.68,1997.306,6,0,367.83
1997-04-29, 15:32,35549.65,1997.325,6,0,368.11
1997-05-19, 14:14,35569.59,1997.38,6,0,367.81
1997-05-22, 13:47,35572.57,1997.388,6,0,368.53
1997-05-30, 13:42,35580.57,1997.41,6,0,368.12
1997-06-02, 14:25,35583.6,1997.418,5,0,366.99
1997-06-04, 13:44,35585.57,1997.423,6,0,367.19
1997-06-10, 17:24,35591.72,1997.44,6,0,366.28
1997-06-17, 16:36,35598.69,1997.459,6,0,365.46
1997-06-23, 15:19,35604.64,1997.476,6,0,364.7
1997-06-30, 17:38,35611.73,1997.495,6,0,363.76
1997-07-02, 18:10,35613.76,1997.501,6,0,362.16
1997-07-08, 11:53,35619.5,1997.516,6,0,362.5
1997-07-16, 16:32,35627.69,1997.539,6,0,360.71
1997-07-18, 16:10,35629.67,1997.544,6,0,359.34
1997-07-26, 14:46,35637.62,1997.566,5,0,360.92
1997-08-10, 16:14,35652.68,1997.607,6,0,357.25
1997-08-11, 14:12,35653.59,1997.61,6,0,357.21
1997-08-28, 14:32,35670.61,1997.656,6,0,356.62
1997-09-07, 17:50,35680.74,1997.684,5,0,358.67
1997-09-09, 16:12,35682.67,1997.69,6,0,358.23
1997-09-19, 15:49,35692.66,1997.717,23,0,358.36
1997-10-07, 12:26,35710.52,1997.766,2,0,360.41
1997-10-10, 13:17,35713.55,1997.774,6,0,360.22
1997-10-16, 11:20,35719.47,1997.79,6,8,387.68
1997-10-23, 15:26,35726.64,1997.81,6,0,362.6
1997-11-11, 13:26,35745.56,1997.862,6,0,364.21
1997-11-14, 08:18,35748.35,1997.869,6,0,364.35
1997-12-07, 14:41,35771.61,1997.933,6,0,365.44
1997-12-08, 15:31,35772.65,1997.936,6,0,366.66
1998-01-10, 11:43,35805.49,1998.026,6,0,366.01
1998-01-13, 15:22,35808.64,1998.035,6,0,367.55
1998-01-29, 14:14,35824.59,1998.078,6,0,367.27
1998-02-04, 13:43,35830.57,1998.095,6,0,367.98
1998-02-11, 17:16,35837.72,1998.114,2,0,368.94
1998-02-13, 15:36,35839.65,1998.12,6,0,367.31
1998-02-17, 17:17,35843.72,1998.131,6,0,368.36
1998-03-26, 10:06,35880.42,1998.231,12,0,368.41
1998-04-03, 14:13,35888.59,1998.254,12,0,369.82
1998-04-06, 09:39,35891.4,1998.261,6,0,370.1
1998-04-14, 16:52,35899.7,1998.284,6,0,371.24
1998-04-23, 14:43,35908.61,1998.309,6,0,370.07
1998-05-06, 13:02,35921.54,1998.344,6,0,369.94
1998-05-08, 13:56,35923.58,1998.35,6,0,369.32
1998-05-13, 14:50,35928.62,1998.363,6,0,371.26
1998-05-22, 13:26,35937.56,1998.388,6,0,370.61
1998-06-02, 14:16,35948.59,1998.418,6,0,369.83
1998-06-04, 11:13,35950.47,1998.423,6,0,367.92
1998-06-09, 16:26,35955.68,1998.437,5,0,366.17
1998-06-12, 18:03,35958.75,1998.446,6,0,368.42
1998-06-29, 14:51,35975.62,1998.492,6,0,364.05
1998-07-09, 15:23,35985.64,1998.52,6,0,365.56
1998-07-24, 14:37,36000.61,1998.561,3,0,365.23
1998-07-27, 14:16,36003.59,1998.569,6,0,362.11
1998-07-29, 14:55,36005.62,1998.574,6,0,363.46
1998-08-25, 12:35,36032.52,1998.648,6,0,360.4
1998-09-11, 16:15,36049.68,1998.695,6,0,362.77
1998-09-21, 11:59,36059.5,1998.722,5,0,361.9
1998-09-23, 10:22,36061.43,1998.727,6,0,362.18
1998-10-08, 16:20,36076.68,1998.769,6,0,364.57
1998-10-16, 14:52,36084.62,1998.791,11,0,367.01
1998-10-29, 15:36,36097.65,1998.826,6,0,366.94
1998-12-02, 14:23,36131.6,1998.919,5,0,369.96
1998-12-04, 09:11,36133.38,1998.924,6,0,369.52
1998-12-14, 11:55,36143.5,1998.952,6,0,370.12
1999-01-21, 08:40,36181.36,1999.056,4,0,369
1999-01-26, 14:51,36186.62,1999.07,6,0,370.25
1999-02-05, 15:39,36196.65,1999.098,5,0,372.4
1999-02-08, 15:50,36199.66,1999.106,6,0,371.37
1999-02-25, 15:54,36216.66,1999.152,3,0,370.76
1999-03-03, 17:12,36222.72,1999.169,4,0,371.03
1999-03-08, 13:54,36227.58,1999.182,6,0,372.38
1999-03-10, 14:15,36229.59,1999.188,5,0,372.01
1999-03-19, 14:57,36238.62,1999.213,6,0,371.29
1999-03-31, 14:47,36250.62,1999.246,6,0,372.63
1999-04-07, 14:51,36257.62,1999.265,6,0,373.55
1999-04-12, 13:11,36262.55,1999.278,6,0,372.93
1999-04-20, 15:47,36270.66,1999.3,5,0,373.75
1999-04-28, 14:43,36278.61,1999.322,6,0,374.63
1999-04-29, 13:44,36279.57,1999.325,2,0,372.62
1999-05-10, 16:14,36290.68,1999.355,6,0,374.7
1999-05-19, 13:27,36299.56,1999.38,6,0,373.16
1999-06-02, 11:21,36313.47,1999.418,6,0,371.77
1999-06-04, 13:31,36315.56,1999.423,6,0,370.52
1999-06-16, 14:54,36327.62,1999.456,6,0,372.11
1999-06-22, 15:53,36333.66,1999.473,6,0,369.53
1999-07-07, 13:41,36348.57,1999.514,6,0,365.33
1999-07-16, 13:58,36357.58,1999.539,6,0,366.44
1999-07-21, 13:59,36362.58,1999.552,6,0,363.05
1999-07-28, 13:31,36369.56,1999.571,6,0,363
1999-08-10, 16:17,36382.68,1999.607,6,0,364.72
1999-08-13, 16:01,36385.67,1999.616,5,0,362.88
1999-09-03, 14:59,36406.62,1999.673,5,0,359.49
1999-09-08, 16:21,36411.68,1999.687,6,0,361.59
1999-10-06, 12:38,36439.53,1999.763,19,0,364.71
1999-10-15, 15:56,36448.66,1999.788,6,0,366.38
1999-11-16, 13:42,36480.57,1999.876,6,0,367.89
1999-11-17, 13:29,36481.56,1999.878,6,0,369.07
1999-12-10, 10:51,36504.45,1999.941,6,0,370.58
1999-12-31, 16:28,36525.69,1999.999,6,0,369.84
2000-01-21, 10:24,36546.43,2000.056,6,0,370.32
2000-02-09, 13:38,36565.57,2000.108,6,0,372.64
2000-02-11, 14:58,36567.62,2000.114,6,0,372.09
2000-02-16, 17:14,36572.72,2000.128,4,0,371.94
2000-02-22, 13:54,36578.58,2000.144,5,0,372.61
2000-02-28, 10:23,36584.43,2000.16,6,0,373.02
2000-03-20, 13:45,36605.57,2000.217,6,0,374.42
2000-03-28, 12:48,36613.53,2000.239,5,0,372.95
2000-04-10, 13:22,36626.56,2000.275,6,0,372.94
2000-04-14, 14:58,36630.62,2000.286,6,0,373.83
2000-04-28, 13:58,36644.58,2000.324,6,0,375.24
2000-05-03, 13:09,36649.55,2000.338,6,0,375.33
2000-05-08, 12:23,36654.52,2000.351,6,0,373.76
2000-05-25, 13:00,36671.54,2000.398,6,0,373.27
2000-05-26, 14:01,36672.58,2000.401,6,0,374.42
2000-06-05, 13:37,36682.57,2000.428,6,0,372.13
2000-06-08, 12:50,36685.53,2000.436,5,0,372.96
2000-06-16, 14:37,36693.61,2000.458,6,0,371.95
2000-06-23, 15:34,36700.65,2000.477,6,0,369.59
2000-07-02, 16:28,36709.69,2000.502,6,0,369.18
2000-07-05, 13:30,36712.56,2000.51,6,0,367.37
2000-07-14, 13:27,36721.56,2000.534,6,0,365.96
2000-08-07, 16:15,36745.68,2000.6,6,0,363.98
2000-08-14, 14:47,36752.62,2000.619,5,0,362.66
2000-08-18, 15:47,36756.66,2000.63,6,0,360.39
2000-08-21, 18:43,36759.78,2000.639,6,0,362.51
2000-08-30, 14:30,36768.6,2000.663,6,0,362.6
2000-09-05, 15:27,36774.64,2000.679,6,0,362.36
2000-09-18, 13:21,36787.56,2000.715,6,8,372.22
2000-10-04, 14:13,36803.59,2000.758,6,0,367.54
2000-10-10, 10:13,36809.43,2000.774,6,0,367.39
2000-10-26, 16:00,36825.67,2000.819,6,0,368.79
2000-11-09, 13:16,36839.55,2000.857,6,0,370.28
2000-12-07, 16:05,36867.67,2000.934,6,0,370.98
2000-12-12, 11:56,36872.5,2000.947,6,0,371.47
2001-01-08, 17:46,36899.74,2001.021,6,0,372.15
2001-02-07, 08:25,36929.35,2001.102,6,0,373.9
2001-02-22, 14:48,36944.62,2001.144,5,0,373.25
2001-02-27, 15:22,36949.64,2001.158,6,0,374.73
2001-03-07, 14:05,36957.59,2001.18,6,0,375.16
2001-03-23, 14:28,36973.6,2001.224,6,0,373.82
2001-03-26, 10:47,36976.45,2001.231,6,0,374.46
2001-04-02, 15:03,36983.63,2001.251,6,0,375.92
2001-04-06, 15:51,36987.66,2001.262,6,0,375.04
2001-05-04, 14:20,37015.6,2001.339,6,0,376.76
2001-05-17, 16:45,37028.7,2001.375,6,0,376.05
2001-05-25, 16:50,37036.7,2001.396,6,0,376.36
2001-05-29, 14:38,37040.61,2001.407,10,0,376.18
2001-06-04, 14:12,37046.59,2001.424,6,0,375.79
2001-06-11, 15:18,37053.64,2001.443,6,0,374.52
2001-06-13, 15:53,37055.66,2001.448,6,0,373.32
2001-06-19, 13:47,37061.57,2001.465,6,0,372.48
2001-06-27, 14:55,37069.62,2001.487,6,0,370.72
2001-07-13, 16:16,37085.68,2001.531,6,0,367.99
2001-07-16, 16:05,37088.67,2001.539,6,0,366.79
2001-07-24, 13:05,37096.55,2001.56,6,0,364.6
2001-08-10, 14:31,37113.61,2001.607,6,0,365.28
2001-09-06, 14:47,37140.62,2001.681,3,0,363.88
2001-09-07, 13:19,37141.55,2001.684,4,0,363.27
2001-10-12, 13:47,37176.57,2001.78,12,8,375.11
2001-10-31, 16:19,37195.68,2001.832,6,0,370.08
2001-11-30, 15:17,37225.64,2001.914,6,0,373.65
2001-12-09, 15:55,37234.66,2001.939,6,0,372.93
2001-12-14, 16:21,37239.68,2001.953,6,0,374.01
2001-12-20, 17:30,37245.73,2001.969,6,0,373.08
2002-01-09, 14:12,37265.59,2002.024,5,0,374.4
2002-01-22, 09:56,37278.41,2002.059,6,0,375.71
2002-01-28, 15:46,37284.66,2002.076,6,0,375.47
2002-02-17, 17:24,37304.73,2002.131,6,0,375.27
2002-03-06, 15:03,37321.63,2002.177,6,0,376.11
2002-03-15, 18:09,37330.76,2002.202,3,0,377.17
2002-03-22, 17:13,37337.72,2002.221,6,0,377.04
2002-03-27, 14:08,37342.59,2002.234,4,0,376.83
2002-04-04, 14:24,37350.6,2002.256,3,0,375.7
2002-04-08, 15:39,37354.65,2002.268,6,0,375.36
2002-04-25, 13:39,37371.57,2002.314,6,0,376.93
2002-04-29, 16:21,37375.68,2002.325,6,0,377.2
2002-05-01, 15:49,37377.66,2002.331,6,0,376.6
2002-05-13, 14:40,37389.61,2002.363,6,0,377.31
2002-05-16, 14:46,37392.62,2002.372,5,0,378.19
2002-06-03, 14:21,37410.6,2002.421,5,0,375
2002-06-10, 15:43,37417.65,2002.44,6,0,376.05
2002-06-21, 13:09,37428.55,2002.47,6,0,373.15
2002-06-26, 14:41,37433.61,2002.484,6,0,372.35
2002-07-12, 17:46,37449.74,2002.528,6,0,371.19
2002-07-16, 15:09,37453.63,2002.539,6,0,370.97
2002-07-24, 14:00,37461.58,2002.561,6,0,369.04
2002-07-30, 16:43,37467.7,2002.577,7,0,368.49
2002-08-06, 15:58,37474.67,2002.596,6,0,364.96
2002-09-09, 14:35,37508.61,2002.689,6,0,367.61
2002-09-30, 14:52,37529.62,2002.747,5,0,369.82
2002-10-11, 14:33,37540.61,2002.777,6,0,371.38
2002-10-16, 11:48,37545.49,2002.79,6,0,371.48
2002-10-29, 16:00,37558.67,2002.826,6,0,372.45
2002-11-09, 12:28,37569.52,2002.856,3,0,372.72
2002-12-17, 09:18,37607.39,2002.96,6,0,376.06
2002-12-29, 14:37,37619.61,2002.993,6,0,376.9
2003-02-07, 14:18,37659.6,2003.103,4,0,378.14
2003-02-14, 12:15,37666.51,2003.122,6,0,378.1
2003-02-25, 16:16,37677.68,2003.153,6,0,378.05
2003-03-04, 13:41,37684.57,2003.171,6,0,377.21
2003-03-18, 15:18,37698.64,2003.21,6,0,379.26
2003-04-01, 14:57,37712.62,2003.248,5,0,378.9
2003-04-10, 14:39,37721.61,2003.273,6,0,379.56
2003-04-17, 15:52,37728.66,2003.292,6,0,380.67
2003-04-24, 14:53,37735.62,2003.311,6,0,380.95
2003-05-01, 14:00,37742.58,2003.33,5,0,381
2003-05-14, 13:46,37755.57,2003.366,6,0,379.24
2003-06-04, 14:02,37776.58,2003.424,6,0,380.1
2003-06-12, 14:22,37784.6,2003.445,6,0,378.85
2003-06-24, 12:20,37796.51,2003.478,6,0,376.74
2003-07-09, 14:05,37811.59,2003.519,6,0,373.57
2003-07-28, 16:38,37830.69,2003.572,6,0,371.92
2003-08-08, 15:51,37841.66,2003.602,6,0,369.49
2003-08-26, 15:32,37859.65,2003.651,6,0,369.15
2003-08-29, 14:21,37862.6,2003.659,6,0,367.54
2003-09-09, 15:55,37873.66,2003.689,6,0,368.02
2003-09-17, 13:47,37881.57,2003.711,5,0,369.82
2003-10-14, 11:46,37908.49,2003.785,12,8,383.91
2003-10-30, 16:20,37924.68,2003.829,6,0,376.06
2003-10-31, 10:26,37925.43,2003.831,6,0,375.42
2003-11-16, 10:06,37941.42,2003.875,6,0,377.52
2003-12-10, 15:47,37965.66,2003.942,6,0,379.38
2003-12-11, 09:24,37966.39,2003.944,6,0,377.97
2003-12-26, 11:04,37981.46,2003.985,6,0,379.29
2004-01-25, 12:00,38011.5,2004.067,4,5,383.02
2004-01-31, 11:02,38017.46,2004.083,5,0,380.52
2004-02-02, 17:27,38019.73,2004.089,6,0,379.93
2004-02-18, 17:34,38035.73,2004.133,6,0,380.43
2004-02-26, 13:04,38043.54,2004.154,6,0,380.6
2004-03-24, 14:34,38070.61,2004.228,6,0,381.64
2004-03-26, 09:43,38072.4,2004.233,5,0,381.05
2004-04-05, 13:49,38082.58,2004.261,6,0,381.58
2004-04-13, 16:25,38090.68,2004.283,6,0,381.62
2004-04-15, 14:44,38092.61,2004.289,6,0,381.88
2004-04-20, 12:56,38097.54,2004.302,5,0,382.1
2004-05-05, 15:29,38112.65,2004.343,6,0,382.37
2004-05-11, 16:34,38118.69,2004.36,6,0,383.06
2004-05-21, 14:16,38128.59,2004.387,5,0,381.7
2004-05-26, 10:42,38133.45,2004.4,6,0,379.95
2004-06-02, 15:30,38140.65,2004.42,5,0,381.6
2004-06-09, 15:44,38147.66,2004.439,6,0,380.52
2004-06-17, 14:32,38155.61,2004.461,6,0,378.57
2004-06-30, 12:39,38168.53,2004.496,5,0,377.71
2004-07-27, 12:03,38195.5,2004.57,6,0,375.06
2004-07-28, 14:20,38196.6,2004.573,6,0,373.42
2004-08-02, 14:16,38201.59,2004.586,4,0,370.48
2004-08-26, 14:54,38225.62,2004.652,6,0,369.82
2004-09-14, 17:52,38244.74,2004.704,6,0,370.37
2004-10-10, 13:45,38270.57,2004.775,6,0,375.38
2004-10-26, 13:58,38286.58,2004.819,6,0,376.59
2004-12-21, 13:12,38342.55,2004.971,6,0,380.45
2004-12-29, 13:49,38350.58,2004.993,6,4,384.64
2004-12-30, 16:24,38351.68,2004.996,6,0,380.94
2005-01-11, 12:00,38363.5,2005.029,6,8,382.4
2005-01-26, 15:30,38378.65,2005.07,12,0,380.14
2005-01-27, 14:05,38379.59,2005.073,6,0,380.85
2005-02-07, 15:03,38390.63,2005.103,5,0,382.18
2005-03-04, 11:10,38415.47,2005.171,6,0,381.83
2005-03-23, 11:56,38434.5,2005.223,12,0,383.5
2005-04-07, 15:35,38449.65,2005.265,6,0,384.03
2005-04-19, 15:15,38461.64,2005.298,6,0,384.38
2005-04-25, 17:06,38467.71,2005.314,6,0,382.32
2005-05-03, 13:33,38475.56,2005.336,6,0,384.11
2005-05-09, 14:49,38481.62,2005.352,6,0,383.93
2005-06-07, 13:13,38510.55,2005.432,6,0,383.09
2005-06-18, 14:30,38521.6,2005.462,6,0,382.27
2005-07-05, 15:34,38538.65,2005.509,6,0,378.73
2005-07-15, 15:57,38548.66,2005.536,6,0,376.58
2005-07-28, 13:43,38561.57,2005.571,6,0,375.03
2005-08-05, 13:52,38569.58,2005.593,6,0,373.06
2005-08-30, 12:40,38594.53,2005.662,4,0,372.09
2005-09-07, 16:32,38602.69,2005.684,6,0,373.11
2005-10-03, 14:40,38628.61,2005.755,3,0,376.65
2005-10-18, 12:00,38643.5,2005.796,1,4,382.11
2005-10-27, 17:29,38652.73,2005.821,6,0,379
2005-11-03, 12:56,38659.54,2005.84,6,0,378.57
2005-12-22, 11:49,38708.49,2005.974,6,0,382.89
2006-01-24, 13:35,38741.57,2006.065,2,8,385.12
2006-01-25, 14:43,38742.61,2006.067,6,0,384.52
2006-01-31, 14:23,38748.6,2006.084,6,0,384.73
2006-02-15, 16:49,38763.7,2006.125,6,0,385.39
2006-03-03, 12:08,38779.51,2006.169,5,0,385.64
2006-03-07, 11:09,38783.46,2006.179,6,0,385.87
2006-03-15, 15:46,38791.66,2006.202,6,8,387.16
2006-03-17, 16:31,38793.69,2006.207,6,0,386.19
2006-03-29, 13:12,38805.55,2006.24,6,0,385.88
2006-04-06, 14:40,38813.61,2006.262,6,0,385.86
2006-04-21, 16:35,38828.69,2006.303,5,0,386.5
2006-04-26, 10:45,38833.45,2006.316,1,4,386.52
2006-05-04, 13:55,38841.58,2006.339,6,0,386.14
2006-05-22, 14:21,38859.6,2006.388,6,0,387.19
2006-06-01, 15:26,38869.64,2006.415,6,0,385.86
2006-06-09, 12:31,38877.52,2006.437,6,0,385.78
2006-06-12, 15:46,38880.66,2006.446,6,0,383.84
2006-07-13, 13:20,38911.56,2006.53,5,0,382.15
2006-07-17, 16:51,38915.7,2006.542,5,0,381.34
2006-07-31, 16:02,38929.67,2006.58,6,8,382.08
2006-08-01, 11:15,38930.47,2006.582,6,8,379.16
2006-08-03, 15:15,38932.64,2006.588,6,0,377.12
2006-08-24, 11:00,38953.46,2006.645,12,8,377.96
2006-09-13, 15:00,38973.62,2006.7,6,0,376.74
2006-10-06, 15:28,38996.64,2006.763,6,0,378.55
2006-10-10, 14:30,39000.6,2006.774,1,4,383.01
2006-10-17, 14:52,39007.62,2006.793,6,0,380.29
2006-11-09, 14:16,39030.59,2006.856,6,0,383.29
2006-11-27, 15:52,39048.66,2006.906,6,0,383.36
2007-01-11, 15:57,39093.66,2007.029,6,0,386.15
2007-02-12, 14:02,39125.58,2007.117,6,0,386.5
2007-02-13, 16:32,39126.69,2007.12,6,0,386.92
2007-02-23, 13:35,39136.57,2007.147,6,0,387.07
2007-02-28, 13:14,39141.55,2007.16,6,0,387.17
2007-03-27, 13:04,39168.54,2007.234,6,0,387.94
2007-04-09, 10:15,39181.43,2007.27,4,0,388.73
2007-04-12, 13:17,39184.55,2007.278,6,0,389.27
2007-05-02, 13:56,39204.58,2007.333,6,0,389.13
2007-05-04, 15:44,39206.66,2007.339,6,0,388.36
2007-05-15, 16:30,39217.69,2007.369,5,5,385.66
2007-05-21, 16:00,39223.67,2007.385,2,0,388.57
2007-06-07, 15:49,39240.66,2007.432,6,0,388.15
2007-06-15, 15:37,39248.65,2007.454,5,0,386.31
2007-06-18, 16:30,39251.69,2007.462,6,0,384.54
2007-06-28, 15:55,39261.66,2007.489,6,0,384.05
2007-07-17, 16:35,39280.69,2007.542,6,0,380.92
2007-08-07, 15:32,39301.65,2007.599,6,0,377.58
2007-08-29, 11:12,39323.47,2007.659,5,0,379.41
2007-09-06, 16:27,39331.69,2007.681,6,0,377.6
2007-09-18, 15:35,39343.65,2007.714,4,0,380.21
2007-09-20, 14:47,39345.62,2007.719,6,0,378.12
2007-10-12, 14:23,39367.6,2007.78,5,0,381.69
2007-12-07, 15:13,39423.63,2007.933,6,0,385.81
2008-01-22, 16:55,39469.7,2008.059,5,0,388.52
2008-02-19, 15:39,39497.65,2008.136,6,0,388.4
2008-04-02, 16:25,39540.68,2008.253,5,0,390.02
2008-05-06, 14:56,39574.62,2008.346,6,0,390.63
2008-05-07, 16:05,39575.67,2008.349,6,0,390.23
2008-05-27, 15:43,39595.65,2008.403,6,0,389.67
2008-05-28, 15:39,39596.65,2008.406,4,0,389.46
2008-06-11, 15:46,39610.66,2008.444,6,0,389.36
2008-07-11, 15:49,39640.66,2008.526,6,0,382.79
2008-07-28, 16:16,39657.68,2008.573,6,0,379.79
2008-08-07, 15:50,39667.66,2008.6,3,0,376.77
2008-08-20, 15:12,39680.63,2008.636,6,0,380.67
2008-08-21, 15:23,39681.64,2008.638,4,0,380.86
2008-10-11, 17:33,39732.73,2008.778,6,0,382.83
2008-11-04, 14:38,39756.61,2008.843,6,0,386.14
2008-12-08, 15:34,39790.65,2008.936,6,0,389.42
2008-12-19, 17:08,39801.71,2008.966,6,0,390.24
2008-12-22, 15:03,39804.63,2008.974,5,0,387.66
2009-01-26, 11:48,39839.49,2009.07,6,0,389
2009-02-09, 17:29,39853.73,2009.109,6,0,390.88
2009-02-25, 17:06,39869.71,2009.153,5,0,390.25
2009-03-12, 16:55,39884.7,2009.194,6,0,391.67
2009-03-26, 15:52,39898.66,2009.232,6,0,390.95
2009-04-08, 12:49,39911.53,2009.267,6,0,392.2
2009-04-24, 14:16,39927.59,2009.311,6,0,391.15
2009-05-26, 16:16,39959.68,2009.399,6,0,391.61
2009-06-04, 09:18,39968.39,2009.423,10,0,391.42
2009-06-08, 16:00,39972.67,2009.435,6,0,389.88
2009-06-17, 13:44,39981.57,2009.459,6,0,387.68
2009-08-18, 16:50,40043.7,2009.629,6,0,379.84
2009-08-19, 18:28,40044.77,2009.632,9,0,380.11
2009-08-20, 12:53,40045.54,2009.634,2,0,379.96
2009-08-21, 12:43,40046.53,2009.637,4,0,381.21
2009-08-22, 12:33,40047.52,2009.64,3,0,381.02
2009-08-23, 09:08,40048.38,2009.642,5,5,383.72
2009-09-15, 16:21,40071.68,2009.706,6,0,379.27
2009-10-05, 15:18,40091.64,2009.761,6,0,382.62
2009-10-13, 12:54,40099.54,2009.782,12,0,383.38
2009-11-06, 16:30,40123.69,2009.848,6,0,385.69
2009-12-02, 16:34,40149.69,2009.92,6,0,390.99
2009-12-22, 15:52,40169.66,2009.974,6,0,390.94
2010-01-19, 16:37,40197.69,2010.051,6,0,390.94
2010-02-19, 16:12,40228.67,2010.136,5,0,391.05
2010-03-02, 17:03,40239.71,2010.166,6,0,392.38
2010-03-08, 16:45,40245.7,2010.183,6,0,392.44
2010-03-25, 15:46,40262.66,2010.229,6,0,392.36
2010-04-05, 17:35,40273.73,2010.26,6,0,394.53
2010-04-20, 15:32,40288.65,2010.3,6,0,393.98
2010-04-28, 16:17,40296.68,2010.322,6,0,394.68
2010-05-10, 15:19,40308.64,2010.355,6,0,394.23
2010-05-18, 14:39,40316.61,2010.377,6,0,394.29
2010-05-27, 13:19,40325.55,2010.402,10,0,394.59
2010-05-28, 09:03,40326.38,2010.404,14,4,395.46
2010-06-10, 16:26,40339.68,2010.44,6,0,394.31
2010-06-16, 14:49,40345.62,2010.456,6,0,391.58
2010-07-07, 09:11,40366.38,2010.513,2,0,385.73
2010-08-30, 12:46,40420.53,2010.662,6,0,381.17
2010-09-09, 14:02,40430.58,2010.689,6,0,383.95
2010-10-22, 15:51,40473.66,2010.807,5,0,389.85
2010-12-16, 14:45,40528.61,2010.958,6,0,392.96
2011-01-31, 17:37,40574.73,2011.084,5,0,396.14
2011-02-08, 16:36,40582.69,2011.106,5,0,393.96
2011-02-24, 14:58,40598.62,2011.15,6,0,395.71
2011-03-07, 12:23,40609.52,2011.179,6,0,394.68
2011-03-21, 16:10,40623.67,2011.218,4,0,396.3
2011-04-07, 15:41,40640.65,2011.265,2,0,396.88
2011-04-21, 15:19,40654.64,2011.303,6,0,396.02
2011-05-11, 14:39,40674.61,2011.358,6,0,396.24
2011-06-01, 14:31,40695.6,2011.415,6,0,396.84
2011-06-07, 15:02,40701.63,2011.432,6,0,394.86
2011-07-22, 14:54,40746.62,2011.555,6,0,387.2
2011-08-19, 15:41,40774.65,2011.632,6,0,383.13
2011-10-06, 07:17,40822.3,2011.762,6,0,388.26
2011-11-04, 17:20,40851.72,2011.843,5,0,392.67
2011-12-22, 16:35,40899.69,2011.974,2,5,402.18
2012-01-16, 14:55,40924.62,2012.043,6,0,395.99
2012-02-12, 16:44,40951.7,2012.117,6,0,397.74
2012-03-01, 07:31,40969.31,2012.165,6,0,397.56
2012-03-06, 16:47,40974.7,2012.18,6,0,396.38
2012-03-26, 13:39,40994.57,2012.234,5,0,397.69
2012-04-10, 15:05,41009.63,2012.275,1,4,399.07
2012-04-11, 09:16,41010.39,2012.277,3,0,398.55
2012-04-26, 15:50,41025.66,2012.319,4,0,397.83
2012-04-27, 14:31,41026.6,2012.321,2,4,399.4
2012-05-17, 13:41,41046.57,2012.376,2,0,397.03
2012-05-30, 13:42,41059.57,2012.411,6,0,398.79
2012-06-14, 16:06,41074.67,2012.453,4,0,396.97
2012-06-25, 16:24,41085.68,2012.483,8,0,395.35
2012-07-02, 15:51,41092.66,2012.502,3,0,394
2012-07-16, 13:33,41106.56,2012.54,6,0,391.18
2012-07-27, 14:21,41117.6,2012.57,6,0,388.88
2012-08-20, 14:53,41141.62,2012.636,6,0,389.13
2012-08-29, 15:43,41150.65,2012.66,6,0,387.22
2012-09-26, 15:17,41178.64,2012.737,5,0,391.55
2012-10-08, 15:53,41190.66,2012.77,6,0,391.64
2012-10-12, 14:02,41194.58,2012.78,6,0,391.77
2012-10-19, 16:23,41201.68,2012.8,2,0,393.33
2012-11-08, 14:42,41221.61,2012.854,6,0,395.82
2012-11-30, 13:31,41243.56,2012.914,2,0,395.56
2012-12-13, 16:50,41256.7,2012.95,6,0,397.37
2012-12-18, 17:16,41261.72,2012.964,6,0,398.04
2013-01-10, 12:22,41284.52,2013.026,6,0,399.63
2013-01-29, 15:22,41303.64,2013.078,6,0,400.18
2013-02-06, 17:22,41311.72,2013.101,4,0,402.08
2013-02-21, 12:57,41326.54,2013.141,6,0,400.73
2013-03-04, 15:27,41337.64,2013.172,6,0,398.24
2013-03-08, 17:33,41341.73,2013.183,6,0,400.27
2013-04-01, 16:42,41365.7,2013.248,6,0,400.04
2013-04-08, 11:10,41372.47,2013.267,6,0,402.32
